# Data for the a4a model 
# Full age range
 1 10 
# Full year range
 1957 2017 
# Number of surveys
 6 
# Survey min ages
 1 1 1 1 1 1 
# Survey max ages
 9 9 7 10 10 8 
# Survey time as a fraction into the year (one for each survey)
 0.705 0.705 0.705 0.6453376 0.6278328 0.1038277 
# fbar range
 2 6 
# Last age group considered plus group 0=no 1=yes
 1 
# Number of observations
 1728 
# Observation data frame 
# fleet	year	age	observation	weights
1996	3	-2.30258509299405	0	0	0.1145	0.229
1996	4	-2.30258509299405	0	0	0.368	0.368
1996	5	-2.30258509299405	0	0	0.39	0.39
1996	6	-2.30258509299405	0	0	0.462	0.462
1996	7	-2.30258509299405	0	0	0.488	0.488
1996	8	-2.30258509299405	0	0	0.554	0.554
1996	9	-2.30258509299405	0	0	0.66	0.66
1996	10	-2.30258509299405	0	0	0.791	0.791
1997	1	-2.30258509299405	0	0	0	0.035
1997	2	-2.30258509299405	0	0	0.0575	0.115
1997	3	-2.30258509299405	0	0	0.1165	0.233
1997	4	-2.30258509299405	0	0	0.359	0.359
1997	5	-2.30258509299405	0	0	0.439	0.439
1997	6	-2.30258509299405	0	0	0.492	0.492
1997	7	-2.30258509299405	0	0	0.521	0.521
1997	8	-2.30258509299405	0	0	0.543	0.543
1997	9	-2.30258509299405	0	0	0.627	0.627
1997	10	-2.30258509299405	0	0	0.734	0.734
1998	1	-2.30258509299405	0	0	0	0.038
1998	2	-2.30258509299405	0	0	0.0405	0.081
1998	3	-2.30258509299405	0	0	0.1035	0.207
1998	4	-2.30258509299405	0	0	0.333	0.333
1998	5	-2.30258509299405	0	0	0.474	0.474
1998	6	-2.30258509299405	0	0	0.577	0.577
1998	7	-2.30258509299405	0	0	0.581	0.581
1998	8	-2.30258509299405	0	0	0.648	0.648
1998	9	-2.30258509299405	0	0	0.656	0.656
1998	10	-2.30258509299405	0	0	0.642	0.642
1999	1	-2.30258509299405	0	0	0	0.044
1999	2	-2.30258509299405	0	0	0.0455	0.091
1999	3	-2.30258509299405	0	0	0.075	0.15
1999	4	-2.30258509299405	0	0	0.319	0.319
1999	5	-2.30258509299405	0	0	0.437	0.437
1999	6	-2.30258509299405	0	0	0.524	0.524
1999	7	-2.30258509299405	0	0	0.586	0.586
1999	8	-2.30258509299405	0	0	0.644	0.644
1999	9	-2.30258509299405	0	0	0.664	0.664
1999	10	-2.30258509299405	0	0	0.62	0.62
2000	1	-2.30258509299405	0	0	0	0.051
2000	2	-2.30258509299405	0	0	0.053	0.106
2000	3	-2.30258509299405	0	0	0.0825	0.165
2000	4	-2.30258509299405	0	0	0.219	0.219
2000	5	-2.30258509299405	0	0	0.408	0.408
2000	6	-2.30258509299405	0	0	0.467	0.467
2000	7	-2.30258509299405	0	0	0.649	0.649
2000	8	-2.30258509299405	0	0	0.695	0.695
2000	9	-2.30258509299405	0	0	0.656	0.656
2000	10	-2.30258509299405	0	0	0.744	0.744
2001	1	-2.30258509299405	0	0	0	0.061
2001	2	-2.30258509299405	0	0	0.061	0.122
2001	3	-2.30258509299405	0	0	0.101	0.202
2001	4	-2.30258509299405	0	0	0.233	0.233
2001	5	-2.30258509299405	0	0	0.331	0.331
2001	6	-2.30258509299405	0	0	0.452	0.452
2001	7	-2.30258509299405	0	0	0.56	0.56
2001	8	-2.30258509299405	0	0	0.641	0.641
2001	9	-2.30258509299405	0	0	0.798	0.798
2001	10	-2.30258509299405	0	0	0.816	0.816
2002	1	-2.30258509299405	0	0	0	0.048
2002	2	-2.30258509299405	0	0	0.059	0.118
2002	3	-2.30258509299405	0	0	0.1065	0.213
2002	4	-2.30258509299405	0	0	0.301	0.301
2002	5	-2.30258509299405	0	0	0.319	0.319
2002	6	-2.30258509299405	0	0	0.403	0.403
2002	7	-2.30258509299405	0	0	0.446	0.446
2002	8	-2.30258509299405	0	0	0.612	0.612
2002	9	-2.30258509299405	0	0	0.685	0.685
2002	10	-2.30258509299405	0	0	0.781	0.781
2003	1	-2.30258509299405	0	0	0	0.057
2003	2	-2.30258509299405	0	0	0.0555	0.111
2003	3	-2.30258509299405	0	0	0.1135	0.227
2003	4	-2.30258509299405	0	0	0.269	0.269
2003	5	-2.30258509299405	0	0	0.344	0.344
2003	6	-2.30258509299405	0	0	0.391	0.391
2003	7	-2.30258509299405	0	0	0.464	0.464
2003	8	-2.30258509299405	0	0	0.6	0.6
2003	9	-2.30258509299405	0	0	0.714	0.714
2003	10	-2.30258509299405	0	0	0.96	0.96
2004	1	-2.30258509299405	0	0	0	0.047
2004	2	-2.30258509299405	0	0	0.058	0.116
2004	3	-2.30258509299405	0	0	0.1005	0.201
2004	4	-2.30258509299405	0	0	0.306	0.306
2004	5	-2.30258509299405	0	0	0.384	0.384
2004	6	-2.30258509299405	0	0	0.43	0.43
2004	7	-2.30258509299405	0	0	0.489	0.489
2004	8	-2.30258509299405	0	0	0.495	0.495
2004	9	-2.30258509299405	0	0	0.78	0.78
2004	10	-2.30258509299405	0	0	0.921	0.921
2005	1	-2.30258509299405	0	0	0	0.053
2005	2	-2.30258509299405	0	0	0.053	0.106
2005	3	-2.30258509299405	0	0	0.108	0.216
2005	4	-2.30258509299405	0	0	0.237	0.237
2005	5	-2.30258509299405	0	0	0.378	0.378
2005	6	-2.30258509299405	0	0	0.422	0.422
2005	7	-2.30258509299405	0	0	0.434	0.434
2005	8	-2.30258509299405	0	0	0.527	0.527
2005	9	-2.30258509299405	0	0	0.621	0.621
2005	10	-2.30258509299405	0	0	0.815	0.815
2006	1	-2.30258509299405	0	0	0	0.052
2006	2	-2.30258509299405	0	0	0.065	0.13
2006	3	-2.30258509299405	0	0	0.095	0.19
2006	4	-2.30258509299405	0	0	0.316	0.316
2006	5	-2.30258509299405	0	0	0.354	0.354
2006	6	-2.30258509299405	0	0	0.424	0.424
2006	7	-2.30258509299405	0	0	0.439	0.439
2006	8	-2.30258509299405	0	0	0.506	0.506
2006	9	-2.30258509299405	0	0	0.583	0.583
2006	10	-2.30258509299405	0	0	0.688	0.688
2007	1	-2.30258509299405	0	0	0	0.047
2007	2	-2.30258509299405	0	0	0.0465	0.093
2007	3	-2.30258509299405	0	0	0.1175	0.235
2007	4	-2.30258509299405	0	0	0.238	0.238
2007	5	-2.30258509299405	0	0	0.337	0.337
2007	6	-2.30258509299405	0	0	0.394	0.394
2007	7	-2.30258509299405	0	0	0.458	0.458
2007	8	-2.30258509299405	0	0	0.412	0.412
2007	9	-2.30258509299405	0	0	0.526	0.526
2007	10	-2.30258509299405	0	0	0.512	0.512
2008	1	-2.30258509299405	0	0	0	0.048
2008	2	-2.30258509299405	0	0	0.057	0.114
2008	3	-2.30258509299405	0	0	0.098	0.196
2008	4	-2.30258509299405	0	0	0.274	0.274
2008	5	-2.30258509299405	0	0	0.355	0.355
2008	6	-2.30258509299405	0	0	0.429	0.429
2008	7	-2.30258509299405	0	0	0.484	0.484
2008	8	-2.30258509299405	0	0	0.627	0.627
2008	9	-2.30258509299405	0	0	0.598	0.598
2008	10	-2.30258509299405	0	0	0.449	0.449
2009	1	-2.30258509299405	0	0	0	0.052
2009	2	-2.30258509299405	0	0	0.057	0.114
2009	3	-2.30258509299405	0	0	0.097	0.194
2009	4	-2.30258509299405	0	0	0.344	0.344
2009	5	-2.30258509299405	0	0	0.373	0.373
2009	6	-2.30258509299405	0	0	0.412	0.412
2009	7	-2.30258509299405	0	0	0.472	0.472
2009	8	-2.30258509299405	0	0	0.54	0.54
2009	9	-2.30258509299405	0	0	0.565	0.565
2009	10	-2.30258509299405	0	0	0.576	0.576
2010	1	-2.30258509299405	0	0	0	0.053
2010	2	-2.30258509299405	0	0	0.058	0.116
2010	3	-2.30258509299405	0	0	0.0895	0.179
2010	4	-2.30258509299405	0	0	0.34	0.34
2010	5	-2.30258509299405	0	0	0.361	0.361
2010	6	-2.30258509299405	0	0	0.401	0.401
2010	7	-2.30258509299405	0	0	0.448	0.448
2010	8	-2.30258509299405	0	0	0.572	0.572
2010	9	-2.30258509299405	0	0	0.568	0.568
2010	10	-2.30258509299405	0	0	0.655	0.655
2011	1	-2.30258509299405	0	0	0	0.039
2011	2	-2.30258509299405	0	0	0.05	0.1
2011	3	-2.30258509299405	0	0	0.0935	0.187
2011	4	-2.30258509299405	0	0	0.209	0.209
2011	5	-2.30258509299405	0	0	0.355	0.355
2011	6	-2.30258509299405	0	0	0.483	0.483
2011	7	-2.30258509299405	0	0	0.438	0.438
2011	8	-2.30258509299405	0	0	0.422	0.422
2011	9	-2.30258509299405	0	0	0.53	0.53
2011	10	-2.30258509299405	0	0	0.58	0.58
2012	1	-2.30258509299405	0	0	0	0.052
2012	2	-2.30258509299405	0	0	0.0465	0.093
2012	3	-2.30258509299405	0	0	0.071	0.142
2012	4	-2.30258509299405	0	0	0.188	0.188
2012	5	-2.30258509299405	0	0	0.331	0.331
2012	6	-2.30258509299405	0	0	0.393	0.393
2012	7	-2.30258509299405	0	0	0.484	0.484
2012	8	-2.30258509299405	0	0	0.479	0.479
2012	9	-2.30258509299405	0	0	0.48	0.48
2012	10	-2.30258509299405	0	0	0.518	0.518
2013	1	-2.30258509299405	0	0	0	0.043
2013	2	-2.30258509299405	0	0	0.0535	0.107
2013	3	-2.30258509299405	0	0	0.0765	0.153
2013	4	-2.30258509299405	0	0	0.208	0.208
2013	5	-2.30258509299405	0	0	0.32	0.32
2013	6	-2.30258509299405	0	0	0.354	0.354
2013	7	-2.30258509299405	0	0	0.434	0.434
2013	8	-2.30258509299405	0	0	0.493	0.493
2013	9	-2.30258509299405	0	0	0.662	0.662
2013	10	-2.30258509299405	0	0	0.468	0.468
2014	1	-2.30258509299405	0	0	0	0.048
2014	2	-2.30258509299405	0	0	0.052	0.104
2014	3	-2.30258509299405	0	0	0.079	0.158
2014	4	-2.30258509299405	0	0	0.202	0.202
2014	5	-2.30258509299405	0	0	0.312	0.312
2014	6	-2.30258509299405	0	0	0.38	0.38
2014	7	-2.30258509299405	0	0	0.439	0.439
2014	8	-2.30258509299405	0	0	0.484	0.484
2014	9	-2.30258509299405	0	0	0.458	0.458
2014	10	-2.30258509299405	0	0	0.615	0.615
2015	1	-2.30258509299405	0	0	0	0.024
2015	2	-2.30258509299405	0	0	0.0325	0.065
2015	3	-2.30258509299405	0	0	0.06	0.12
2015	4	-2.30258509299405	0	0	0.207	0.207
2015	5	-2.30258509299405	0	0	0.279	0.279
2015	6	-2.30258509299405	0	0	0.323	0.323
2015	7	-2.30258509299405	0	0	0.379	0.379
2015	8	-2.30258509299405	0	0	0.435	0.435
2015	9	-2.30258509299405	0	0	0.465	0.465
2015	10	-2.30258509299405	0	0	0.457	0.457
2016	1	-2.30258509299405	0	0	0	0.03
2016	2	-2.30258509299405	0	0	0.033	0.066
2016	3	-2.30258509299405	0	0	0.0585	0.117
2016	4	-2.30258509299405	0	0	0.198	0.198
2016	5	-2.30258509299405	0	0	0.26	0.26
2016	6	-2.30258509299405	0	0	0.329	0.329
2016	7	-2.30258509299405	0	0	0.38	0.38
2016	8	-2.30258509299405	0	0	0.434	0.434
2016	9	-2.30258509299405	0	0	0.479	0.479
2016	10	-2.30258509299405	0	0	0.514	0.514
2017	1	-2.30258509299405	0	0	0	0.032
2017	2	-2.30258509299405	0	0	0.0345	0.069
2017	3	-2.30258509299405	0	0	0.066	0.132
2017	4	-2.30258509299405	0	0	0.181	0.181
2017	5	-2.30258509299405	0	0	0.27	0.27
2017	6	-2.30258509299405	0	0	0.333	0.333
2017	7	-2.30258509299405	0	0	0.359	0.359
2017	8	-2.30258509299405	0	0	0.458	0.458
2017	9	-2.30258509299405	0	0	0.476	0.476
2017	10	-2.30258509299405	0	0	0.557	0.557
